Match type,Repository,Repository external URL,File path,File URL,Path matches [path [start end]],Chunk matches [line [start end]]
content,github.com/comfyanonymous/ComfyUI,https://comfysearch.snomiao.dev/github.com/comfyanonymous/ComfyUI,.github/workflows/stable-release.yml,https://comfysearch.snomiao.dev/github.com/comfyanonymous/ComfyUI/-/blob/.github/workflows/stable-release.yml,,"[114, [[45, 49] [59, 63] [27, 31]]]"
content,github.com/comfyanonymous/ComfyUI,https://comfysearch.snomiao.dev/github.com/comfyanonymous/ComfyUI,.github/workflows/windows_release_package.yml,https://comfysearch.snomiao.dev/github.com/comfyanonymous/ComfyUI/-/blob/.github/workflows/windows_release_package.yml,,"[61, [[47, 51] [61, 65] [29, 33]]]"
content,github.com/comfyanonymous/ComfyUI,https://comfysearch.snomiao.dev/github.com/comfyanonymous/ComfyUI,.github/workflows/windows_release_nightly_pytorch.yml,https://comfysearch.snomiao.dev/github.com/comfyanonymous/ComfyUI/-/blob/.github/workflows/windows_release_nightly_pytorch.yml,,"[48, [[47, 51] [61, 65] [29, 33]]]"
content,github.com/AlcAI-AnimeHaven/AlcAI-nodes,https://comfysearch.snomiao.dev/github.com/AlcAI-AnimeHaven/AlcAI-nodes,README.md,https://comfysearch.snomiao.dev/github.com/AlcAI-AnimeHaven/AlcAI-nodes/-/blob/README.md,,"[11, [[19, 23]]]"
content,github.com/ClownsharkBatwing/RES4LYF,https://comfysearch.snomiao.dev/github.com/ClownsharkBatwing/RES4LYF,README.md,https://comfysearch.snomiao.dev/github.com/ClownsharkBatwing/RES4LYF/-/blob/README.md,,"[31, [[62, 66]]]"
content,github.com/smthemex/ComfyUI_OmniPart,https://comfysearch.snomiao.dev/github.com/smthemex/ComfyUI_OmniPart,facebookresearch/dinov2/README.md,https://comfysearch.snomiao.dev/github.com/smthemex/ComfyUI_OmniPart/-/blob/facebookresearch/dinov2/README.md,,"[372, [[15, 19]]]; [387, [[15, 19]]]"
content,github.com/Comfy-Org/comfy-cli,https://comfysearch.snomiao.dev/github.com/Comfy-Org/comfy-cli,comfy_cli/uv.py,https://comfysearch.snomiao.dev/github.com/Comfy-Org/comfy-cli/-/blob/comfy_cli/uv.py,,"[18, [[16, 20]]]"
content,github.com/abdozmantar/ComfyUI-DeepExtractV2,https://comfysearch.snomiao.dev/github.com/abdozmantar/ComfyUI-DeepExtractV2,setup.py,https://comfysearch.snomiao.dev/github.com/abdozmantar/ComfyUI-DeepExtractV2/-/blob/setup.py,,"[23, [[56, 60]]]"
content,github.com/lakkiy/ComfyUI-RWImageS3,https://comfysearch.snomiao.dev/github.com/lakkiy/ComfyUI-RWImageS3,README.md,https://comfysearch.snomiao.dev/github.com/lakkiy/ComfyUI-RWImageS3/-/blob/README.md,,"[47, [[43, 47]]]"
content,github.com/PGCRT/CRT-Nodes,https://comfysearch.snomiao.dev/github.com/PGCRT/CRT-Nodes,SUPER Workflows/Useful Scripts/Youtube Get ScreenCaps/screenshot_capture.py,https://comfysearch.snomiao.dev/github.com/PGCRT/CRT-Nodes/-/blob/SUPER%20Workflows/Useful%20Scripts/Youtube%20Get%20ScreenCaps/screenshot_capture.py,,"[4, [[48, 52]]]; [50, [[58, 62]]]"
content,github.com/smthemex/ComfyUI_OmniSVG,https://comfysearch.snomiao.dev/github.com/smthemex/ComfyUI_OmniSVG,OmniSVG/README.md,https://comfysearch.snomiao.dev/github.com/smthemex/ComfyUI_OmniSVG/-/blob/OmniSVG/README.md,,"[87, [[123, 127]]]"
content,github.com/siliconflow/BizyAir,https://comfysearch.snomiao.dev/github.com/siliconflow/BizyAir,prestartup_script.py,https://comfysearch.snomiao.dev/github.com/siliconflow/BizyAir/-/blob/prestartup_script.py,,"[49, [[73, 77] [57, 61] [68, 72] [40, 44]]]"
content,github.com/Cyber-Blacat/ComfyUI-Image-Vector,https://comfysearch.snomiao.dev/github.com/Cyber-Blacat/ComfyUI-Image-Vector,requirements.txt,https://comfysearch.snomiao.dev/github.com/Cyber-Blacat/ComfyUI-Image-Vector/-/blob/requirements.txt,,"[4, [[56, 60]]]"
content,github.com/VangengLab/ComfyUI-LivePortrait_v2,https://comfysearch.snomiao.dev/github.com/VangengLab/ComfyUI-LivePortrait_v2,src/utils/dependencies/insightface/utils/filesystem.py,https://comfysearch.snomiao.dev/github.com/VangengLab/ComfyUI-LivePortrait_v2/-/blob/src/utils/dependencies/insightface/utils/filesystem.py,,"[120, [[17, 21]]]"
content,github.com/omar92/ComfyUI-QualityOfLifeSuit_Omar92,https://comfysearch.snomiao.dev/github.com/omar92/ComfyUI-QualityOfLifeSuit_Omar92,Update/update.py,https://comfysearch.snomiao.dev/github.com/omar92/ComfyUI-QualityOfLifeSuit_Omar92/-/blob/Update/update.py,,"[47, [[8, 12]]]"
content,github.com/omar92/ComfyUI-QualityOfLifeSuit_Omar92,https://comfysearch.snomiao.dev/github.com/omar92/ComfyUI-QualityOfLifeSuit_Omar92,src/QualityOfLifeSuit_Omar92.py,https://comfysearch.snomiao.dev/github.com/omar92/ComfyUI-QualityOfLifeSuit_Omar92/-/blob/src/QualityOfLifeSuit_Omar92.py,,"[85, [[8, 12]]]"
content,github.com/omar92/ComfyUI-QualityOfLifeSuit_Omar92,https://comfysearch.snomiao.dev/github.com/omar92/ComfyUI-QualityOfLifeSuit_Omar92,src/QualityOfLife_deprecatedNodes.py,https://comfysearch.snomiao.dev/github.com/omar92/ComfyUI-QualityOfLifeSuit_Omar92/-/blob/src/QualityOfLife_deprecatedNodes.py,,"[86, [[12, 16]]]; [125, [[12, 16]]]"
content,github.com/Fantaxico/ComfyUI-GCP-Storage,https://comfysearch.snomiao.dev/github.com/Fantaxico/ComfyUI-GCP-Storage,__init__.py,https://comfysearch.snomiao.dev/github.com/Fantaxico/ComfyUI-GCP-Storage/-/blob/__init__.py,,"[10, [[8, 12]]]"
content,github.com/mangobyed/ComfyUI_Detection_List,https://comfysearch.snomiao.dev/github.com/mangobyed/ComfyUI_Detection_List,setup.sh,https://comfysearch.snomiao.dev/github.com/mangobyed/ComfyUI_Detection_List/-/blob/setup.sh,,"[27, [[16, 20]]]"
content,github.com/mangobyed/ComfyUI_Detection_List,https://comfysearch.snomiao.dev/github.com/mangobyed/ComfyUI_Detection_List,setup.bat,https://comfysearch.snomiao.dev/github.com/mangobyed/ComfyUI_Detection_List/-/blob/setup.bat,,"[31, [[15, 19]]]"
content,github.com/popoimm/comfyui-popo-utility,https://comfysearch.snomiao.dev/github.com/popoimm/comfyui-popo-utility,setup_dev_env.sh,https://comfysearch.snomiao.dev/github.com/popoimm/comfyui-popo-utility/-/blob/setup_dev_env.sh,,"[57, [[10, 14]]]"
content,github.com/lum3on/ComfyUI-StableAudioX,https://comfysearch.snomiao.dev/github.com/lum3on/ComfyUI-StableAudioX,install_dependencies.py,https://comfysearch.snomiao.dev/github.com/lum3on/ComfyUI-StableAudioX/-/blob/install_dependencies.py,,"[23, [[31, 35]]]"
content,github.com/mittimi/ComfyUI_mittimiLoadPreset2,https://comfysearch.snomiao.dev/github.com/mittimi/ComfyUI_mittimiLoadPreset2,utils.py,https://comfysearch.snomiao.dev/github.com/mittimi/ComfyUI_mittimiLoadPreset2/-/blob/utils.py,,"[8, [[85, 89]]]; [15, [[17, 21]]]"
content,github.com/ServiceStack/comfy-asset-downloader,https://comfysearch.snomiao.dev/github.com/ServiceStack/comfy-asset-downloader,nodes/install.py,https://comfysearch.snomiao.dev/github.com/ServiceStack/comfy-asset-downloader/-/blob/nodes/install.py,,"[8, [[31, 35]]]"
content,github.com/Flow-two/flow2-wan-video,https://comfysearch.snomiao.dev/github.com/Flow-two/flow2-wan-video,triton_installer/(Step 2) Install Triton Dependency Packages.bat,https://comfysearch.snomiao.dev/github.com/Flow-two/flow2-wan-video/-/blob/triton_installer/(Step%202)%20Install%20Triton%20Dependency%20Packages.bat,,"[31, [[15, 19]]]"
content,github.com/gokayfem/ComfyUI_VLM_nodes,https://comfysearch.snomiao.dev/github.com/gokayfem/ComfyUI_VLM_nodes,install_init.py,https://comfysearch.snomiao.dev/github.com/gokayfem/ComfyUI_VLM_nodes/-/blob/install_init.py,,"[119, [[37, 41]]]"
content,github.com/yanlang0123/ComfyUI_Lam,https://comfysearch.snomiao.dev/github.com/yanlang0123/ComfyUI_Lam,install.py,https://comfysearch.snomiao.dev/github.com/yanlang0123/ComfyUI_Lam/-/blob/install.py,,"[33, [[17, 21]]]"
content,github.com/geltz/comfyui-geltz,https://comfysearch.snomiao.dev/github.com/geltz/comfyui-geltz,nodes/NegPipPlus/__init__.py,https://comfysearch.snomiao.dev/github.com/geltz/comfyui-geltz/-/blob/nodes/NegPipPlus/__init__.py,,"[4, [[103, 107]]]"
content,github.com/pamparamm/ComfyUI-ppm,https://comfysearch.snomiao.dev/github.com/pamparamm/ComfyUI-ppm,__init__.py,https://comfysearch.snomiao.dev/github.com/pamparamm/ComfyUI-ppm/-/blob/__init__.py,,"[19, [[14, 18]]]; [33, [[14, 18]]]"
content,github.com/leewinder/comfyui-mureka-api,https://comfysearch.snomiao.dev/github.com/leewinder/comfyui-mureka-api,scripts/install.sh,https://comfysearch.snomiao.dev/github.com/leewinder/comfyui-mureka-api/-/blob/scripts/install.sh,,"[28, [[16, 20]]]"
content,github.com/mittimi/ComfyUI_mittimiLoadPresetLite,https://comfysearch.snomiao.dev/github.com/mittimi/ComfyUI_mittimiLoadPresetLite,utils.py,https://comfysearch.snomiao.dev/github.com/mittimi/ComfyUI_mittimiLoadPresetLite/-/blob/utils.py,,"[8, [[85, 89]]]; [15, [[17, 21]]]"
content,github.com/ciri/comfyui-model-downloader,https://comfysearch.snomiao.dev/github.com/ciri/comfyui-model-downloader,nodes/install.py,https://comfysearch.snomiao.dev/github.com/ciri/comfyui-model-downloader/-/blob/nodes/install.py,,"[9, [[31, 35]]]"
content,github.com/pamparamm/ComfyUI-ppm,https://comfysearch.snomiao.dev/github.com/pamparamm/ComfyUI-ppm,nodes_ppm/clip_negpip.py,https://comfysearch.snomiao.dev/github.com/pamparamm/ComfyUI-ppm/-/blob/nodes_ppm/clip_negpip.py,,"[0, [[103, 107]]]"
content,github.com/lks-ai/ComfyUI-StableAudioSampler,https://comfysearch.snomiao.dev/github.com/lks-ai/ComfyUI-StableAudioSampler,util_dependencies.py,https://comfysearch.snomiao.dev/github.com/lks-ai/ComfyUI-StableAudioSampler/-/blob/util_dependencies.py,,"[143, [[60, 64]]]"
